"filename", "language", "C++", "LaTeX", "Python", "comment", "blank", "total"
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pB.cpp", "C++", 97, 0, 0, 2, 5, 104
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pC.cpp", "C++", 62, 0, 0, 2, 4, 68
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pD.cpp", "C++", 71, 0, 0, 2, 6, 79
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pE.cpp", "C++", 61, 0, 0, 2, 6, 69
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pA.cpp", "C++", 13, 0, 0, 0, 3, 16
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pB.cpp", "C++", 14, 0, 0, 0, 3, 17
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pC.cpp", "C++", 21, 0, 0, 0, 3, 24
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pD.cpp", "C++", 14, 0, 0, 0, 3, 17
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pE.cpp", "C++", 16, 0, 0, 0, 3, 19
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pF.cpp", "C++", 22, 0, 0, 0, 3, 25
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pG.cpp", "C++", 17, 0, 0, 0, 3, 20
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pH.cpp", "C++", 20, 0, 0, 0, 3, 23
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pI.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pJ.cpp", "C++", 15, 0, 0, 0, 2, 17
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pK.cpp", "C++", 32, 0, 0, 0, 2, 34
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pL.cpp", "C++", 21, 0, 0, 0, 2, 23
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pM.cpp", "C++", 23, 0, 0, 0, 2, 25
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pN.cpp", "C++", 34, 0, 0, 0, 1, 35
"/Users/shiyu./Desktop/CP-Code/TIOJ/(undone)1249.cpp", "C++", 38, 0, 0, 1, 2, 41
"/Users/shiyu./Desktop/CP-Code/TIOJ/1809.cpp", "C++", 27, 0, 0, 0, 1, 28
"/Users/shiyu./Desktop/CP-Code/TIOJ/1911.cpp", "C++", 35, 0, 0, 0, 1, 36
"/Users/shiyu./Desktop/CP-Code/TNHSPA/2023-02-A.cpp", "C++", 29, 0, 0, 9, 0, 38
"/Users/shiyu./Desktop/CP-Code/TOI/AA 模擬賽/pA.cpp", "C++", 112, 0, 0, 10, 8, 130
"/Users/shiyu./Desktop/CP-Code/TOI/新手同好會/2019-08/p1-e834.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/TOI/新手同好會/2019-08/p2-e835.cpp", "C++", 43, 0, 0, 0, 1, 44
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2019-03/p3-e969.cpp", "C++", 24, 0, 0, 0, 2, 26
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2023-10/pA.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2023-10/pB.cpp", "C++", 20, 0, 0, 0, 1, 21
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2023-10/pC.cpp", "C++", 27, 0, 0, 0, 1, 28
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/潛力組/2023-12/pA-cost.cpp", "C++", 71, 0, 0, 2, 6, 79
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/潛力組/2023-12/pB-chess.cpp", "C++", 81, 0, 0, 2, 6, 89
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/潛力組/2023-12/pC-TreasureBowl.cpp", "C++", 66, 0, 0, 3, 3, 72
"/Users/shiyu./Desktop/CP-Code/Template-CP.cpp", "C++", 56, 0, 0, 11, 3, 70
"/Users/shiyu./Desktop/CP-Code/Template-P.cpp", "C++", 24, 0, 0, 0, 1, 25
"/Users/shiyu./Desktop/CP-Code/Uncategorized/pC.cpp", "C++", 35, 0, 0, 0, 7, 42
"/Users/shiyu./Desktop/CP-Code/YTP/2022_Pre/pA.cpp", "C++", 41, 0, 0, 0, 1, 42
"/Users/shiyu./Desktop/CP-Code/YTP/2024_Pre/p0.cpp", "C++", 25, 0, 0, 0, 1, 26
"/Users/shiyu./Desktop/CP-Code/YTP/2024_Pre/p2.cpp", "C++", 77, 0, 0, 14, 3, 94
"/Users/shiyu./Desktop/CP-Code/YTP/2024_Pre/p8.cpp", "C++", 49, 0, 0, 2, 5, 56
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/(undone)k731.cpp", "C++", 12, 0, 0, 0, 2, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/(undone)d044.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/(undone)f168.cpp", "C++", 40, 0, 0, 1, 3, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/c002.cpp", "C++", 25, 0, 0, 0, 3, 28
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/c813.cpp", "C++", 28, 0, 0, 0, 3, 31
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/(undone)c875.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/(undone)e564.cpp", "C++", 71, 0, 0, 0, 2, 73
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/a135.cpp", "C++", 32, 0, 0, 0, 1, 33
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/b231.cpp", "C++", 43, 0, 0, 0, 3, 46
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/b838.cpp", "C++", 41, 0, 0, 0, 3, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/c123.cpp", "C++", 34, 0, 0, 0, 2, 36
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d123.cpp", "C++", 33, 0, 0, 0, 1, 34
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d221.cpp", "C++", 37, 0, 0, 0, 2, 39
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d442.cpp", "C++", 39, 0, 0, 0, 3, 42
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d980.cpp", "C++", 30, 0, 0, 0, 2, 32
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e155.cpp", "C++", 34, 0, 0, 0, 2, 36
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e446.cpp", "C++", 32, 0, 0, 6, 5, 43
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e529.cpp", "C++", 34, 0, 0, 0, 2, 36
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e641.cpp", "C++", 36, 0, 0, 0, 2, 38
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/f607.cpp", "C++", 35, 0, 0, 0, 2, 37
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/f640.cpp", "C++", 46, 0, 0, 0, 4, 50
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/U2 test &取址 sixeof().cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/U2 test 找錢問題 用最少硬幣.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/U2 test 長方形面積&邊長.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/a001.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/a002.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d049.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d050.cpp", "C++", 13, 0, 0, 0, 2, 15
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d051.cpp", "C++", 10, 0, 0, 2, 2, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d073.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d827.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/a003.cpp", "C++", 16, 0, 0, 1, 2, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d058.cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d060.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d063.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d064.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d065.cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d066.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d067.cpp", "C++", 9, 0, 0, 7, 1, 17
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d068.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d669.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/e835.cpp", "C++", 43, 0, 0, 0, 1, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/test 簡易計算機.cpp", "C++", 31, 0, 0, 0, 1, 32
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/a005.cpp", "C++", 18, 0, 0, 0, 1, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/a058.cpp", "C++", 25, 0, 0, 33, 5, 63
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/c005.cpp", "C++", 19, 0, 0, 0, 1, 20
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/c022.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/d069.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/d072.cpp", "C++", 14, 0, 0, 0, 2, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/d074.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/e511.cpp", "C++", 19, 0, 0, 0, 1, 20
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/e968.cpp", "C++", 16, 0, 0, 0, 1, 17
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/a010.cpp", "C++", 24, 0, 0, 5, 1, 30
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/a025.cpp", "C++", 14, 0, 0, 0, 1, 15
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/a147.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/a148.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/c067.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/c079.cpp", "C++", 18, 0, 0, 0, 1, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/d010.cpp", "C++", 29, 0, 0, 0, 2, 31
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/d053.cpp", "C++", 7, 0, 0, 0, 1, 8
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/d070.cpp", "C++", 11, 0, 0, 0, 1, 12
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/d071.cpp", "C++", 11, 0, 0, 0, 1, 12
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/d189.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/e834.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/e969.cpp", "C++", 24, 0, 0, 0, 2, 26
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/a015.cpp", "C++", 26, 0, 0, 0, 1, 27
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/a040.cpp", "C++", 35, 0, 0, 1, 3, 39
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/a693.cpp", "C++", 22, 0, 0, 32, 7, 61
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/b130.cpp", "C++", 14, 0, 0, 0, 1, 15
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/b367.cpp", "C++", 34, 0, 0, 1, 2, 37
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/c013.cpp", "C++", 33, 0, 0, 0, 1, 34
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/c085.cpp", "C++", 20, 0, 0, 0, 1, 21
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/c135.cpp", "C++", 51, 0, 0, 1, 5, 57
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/d097.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U6/d673.cpp", "C++", 27, 0, 0, 0, 1, 28
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U7/(undone)a006.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U7/d039.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U7/d225.cpp", "C++", 25, 0, 0, 1, 3, 29
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/a065.cpp", "C++", 23, 0, 0, 0, 2, 25
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/a130.cpp", "C++", 28, 0, 0, 0, 1, 29
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/b428.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/c015.cpp", "C++", 39, 0, 0, 1, 4, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/c459.cpp", "C++", 40, 0, 0, 3, 5, 48
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/d235.cpp", "C++", 28, 0, 0, 2, 3, 33
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/d267.cpp", "C++", 37, 0, 0, 0, 2, 39
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/d275.cpp", "C++", 40, 0, 0, 2, 3, 45
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U8/d671.cpp", "C++", 44, 0, 0, 1, 4, 49
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U9/d091.cpp", "C++", 48, 0, 0, 0, 3, 51
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/a059.cpp", "C++", 36, 0, 0, 0, 1, 37
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/a159.cpp", "C++", 36, 0, 0, 0, 4, 40
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/a414.cpp", "C++", 19, 0, 0, 0, 2, 21
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/a445.cpp", "C++", 45, 0, 0, 1, 5, 51
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/a694.cpp", "C++", 25, 0, 0, 25, 11, 61
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/a915.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/b304.cpp", "C++", 29, 0, 0, 45, 6, 80
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/b343.cpp", "C++", 45, 0, 0, 1, 5, 51
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/b548.cpp", "C++", 61, 0, 0, 5, 5, 71
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/b844.cpp", "C++", 36, 0, 0, 0, 2, 38
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/c007.cpp", "C++", 34, 0, 0, 0, 3, 37
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/c054.cpp", "C++", 27, 0, 0, 1, 3, 31
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/c067.cpp", "C++", 27, 0, 0, 0, 2, 29
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/c294.py", "Python", 0, 0, 16, 0, 3, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/c382.cpp", "C++", 24, 0, 0, 0, 3, 27
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/c547.cpp", "C++", 17, 0, 0, 0, 3, 20
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d046.cpp", "C++", 14, 0, 0, 15, 4, 33
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d098.cpp", "C++", 33, 0, 0, 0, 2, 35
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d133.cpp", "C++", 22, 0, 0, 0, 3, 25
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d143.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d186.cpp", "C++", 14, 0, 0, 0, 0, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d226.cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d267.cpp", "C++", 27, 0, 0, 0, 1, 28
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d305.cpp", "C++", 17, 0, 0, 15, 6, 38
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d483.cpp", "C++", 6, 0, 0, 0, 1, 7
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d498.cpp", "C++", 10, 0, 0, 4, 1, 15
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d518.cpp", "C++", 25, 0, 0, 0, 1, 26
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d539.cpp", "C++", 46, 0, 0, 1, 6, 53
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d660.cpp", "C++", 26, 0, 0, 0, 3, 29
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/d831.cpp", "C++", 47, 0, 0, 1, 5, 53
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e208.cpp", "C++", 34, 0, 0, 1, 3, 38
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e339.cpp", "C++", 18, 0, 0, 20, 5, 43
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e447.cpp", "C++", 56, 0, 0, 0, 5, 61
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e533.cpp", "C++", 29, 0, 0, 0, 2, 31
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e575.cpp", "C++", 40, 0, 0, 1, 4, 45
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e605-1(undone).cpp", "C++", 0, 0, 0, 1, 0, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e605.cpp", "C++", 41, 0, 0, 1, 3, 45
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e623.cpp", "C++", 20, 0, 0, 0, 2, 22
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/e915.cpp", "C++", 17, 0, 0, 1, 1, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/f345.cpp", "C++", 11, 0, 0, 0, 2, 13
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/f677.cpp", "C++", 41, 0, 0, 1, 4, 46
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/f819.cpp", "C++", 33, 0, 0, 1, 3, 37
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/i213.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/j057.cpp", "C++", 22, 0, 0, 1, 2, 25
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/k402.cpp", "C++", 42, 0, 0, 1, 3, 46
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/k621.cpp", "C++", 36, 0, 0, 0, 2, 38
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/m273.cpp", "C++", 41, 0, 0, 0, 2, 43
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/n130.cpp", "C++", 30, 0, 0, 2, 3, 35
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/n369.cpp", "C++", 18, 0, 0, 0, 1, 19
"/Users/shiyu./Desktop/CP-Code/test-p.cpp", "C++", 20, 0, 0, 0, 2, 22
"/Users/shiyu./Desktop/CP-Code/test.cpp", "C++", 5, 0, 0, 0, 2, 7
"/Users/shiyu./Desktop/CP-Code/zz Func Template/DSU+.cpp", "C++", 25, 0, 0, 1, 4, 30
"/Users/shiyu./Desktop/CP-Code/zz Func Template/DSU.cpp", "C++", 26, 0, 0, 0, 3, 29
"/Users/shiyu./Desktop/CP-Code/zz Func Template/Fibonacci+.cpp", "C++", 22, 0, 0, 1, 2, 25
"/Users/shiyu./Desktop/CP-Code/zz Func Template/Fibonacci.cpp", "C++", 5, 0, 0, 1, 0, 6
"/Users/shiyu./Desktop/CP-Code/zz Func Template/GCD.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/zz Func Template/NtoT.cpp", "C++", 11, 0, 0, 3, 3, 17
"/Users/shiyu./Desktop/CP-Code/zz Func Template/binary_search.cpp", "C++", 11, 0, 0, 1, 0, 12
"/Users/shiyu./Desktop/CP-Code/zz Func Template/factorial.cpp", "C++", 5, 0, 0, 1, 0, 6
"/Users/shiyu./Desktop/CP-Code/zz Func Template/fpow.cpp", "C++", 6, 0, 0, 12, 1, 19
"/Users/shiyu./Desktop/CP-Code/zz Func Template/int sqrt.cpp", "C++", 9, 0, 0, 0, 0, 9
"/Users/shiyu./Desktop/CP-Code/zz Func Template/is 2^n.cpp", "C++", 4, 0, 0, 0, 0, 4
"/Users/shiyu./Desktop/CP-Code/zz Func Template/jump_search.cpp", "C++", 10, 0, 0, 1, 0, 11
"/Users/shiyu./Desktop/CP-Code/zz Func Template/matrix.cpp", "C++", 9, 0, 0, 0, 0, 9
"/Users/shiyu./Desktop/CP-Code/zz Func Template/segment tree 2.cpp", "C++", 44, 0, 0, 0, 5, 49
"/Users/shiyu./Desktop/CP-Code/zz Func Template/segment tree(20240124).cpp", "C++", 43, 0, 0, 0, 5, 48
"/Users/shiyu./Desktop/CP-Code/zz Func Template/unique.cpp", "C++", 22, 0, 0, 1, 0, 23
"Total", "-", 24031, 674, 165, 1277, 2116, 28263